time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Jahr,Monat,MonateAlsWort,SeaTemperature,GeschwInM/S,LuftWasserDiff,WindgeschwInMesshöhe,UmrechnungWindWassermitLuftDiff,InputWindUmrechnung,WindüberWasserFaktor,WindgeschwüberWasser,WindgeschwFertig,Windspannungsfaktor,FetchDimlos,FetchinM,Wellenhöhe,Wellenperiode
2018-03-22 18:00:00,4.9,4.2,95.0,0.0,0.0,20.0,2.2,4.0,1009.2,0.0,4.0,2018,3,März,3,0.6111111111111112,1.9000000000000004,0.7690826920588941,0.92,0.6111111111111112,2.536311535460921,1.9506333035923125,1.7945826393049276,1.4065972430175806,6970.063284572466,1405.747233828486,0.026940698995370976,0.7825100102174493
2018-03-22 19:00:00,4.8,3.6,92.0,0.0,0.0,320.0,2.2,4.0,1009.5,0.0,4.0,2018,3,März,3,0.6111111111111112,1.7999999999999998,0.7690826920588941,0.92,0.6111111111111112,2.536311535460921,1.9506333035923125,1.7945826393049276,1.4065972430175806,6970.063284572466,1405.747233828486,0.026940698995370976,0.7825100102174493
2018-03-22 20:00:00,4.3,3.7,96.0,0.0,0.0,320.0,2.2,4.0,1009.7,0.0,4.0,2018,3,März,3,0.6111111111111112,1.2999999999999998,0.7690826920588941,0.92,0.6111111111111112,2.536311535460921,1.9506333035923125,1.7945826393049276,1.4065972430175806,6970.063284572466,1405.747233828486,0.026940698995370976,0.7825100102174493
2018-03-22 21:00:00,4.4,3.4,93.0,0.0,0.0,290.0,4.3,10.0,1009.9,0.0,4.0,2018,3,März,3,1.1944444444444444,1.4000000000000004,1.503207079933293,0.92,1.1944444444444444,2.2147408798469868,3.3292141708036813,3.062877037139387,2.514462035513288,2916.243204539561,1879.5111137573658,0.055686895993441544,1.0462309478103011
2018-03-22 22:00:00,4.3,2.5,88.0,0.0,0.0,280.0,6.8,14.0,1009.8,0.0,4.0,2018,3,März,3,1.8888888888888888,1.2999999999999998,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-22 23:00:00,3.9,3.0,94.0,0.0,0.0,270.0,7.6,14.0,1009.3,0.0,4.0,2018,3,März,3,2.111111111111111,0.8999999999999999,2.656831118021634,0.92,2.111111111111111,1.9414541852085594,5.158115893475438,4.745466621997403,4.1180068148259075,1391.4281091205364,2405.281368251714,0.1031704877066582,1.3389012638641473
2018-03-23 00:00:00,3.3,2.6,95.0,0.0,0.0,260.0,7.9,13.0,1009.0,0.0,4.0,2018,3,März,3,2.1944444444444446,0.2999999999999998,2.76170603057512,0.92,2.1944444444444446,1.9228772864227772,5.310421797969706,4.88558805413213,4.258099394430432,1323.328518758036,2445.85245031217,0.1075762498895408,1.3614851801427506
2018-03-23 01:00:00,2.7,1.7,93.0,0.0,0.0,270.0,10.1,20.0,1009.2,0.0,4.0,2018,3,März,3,2.8055555555555554,-0.2999999999999998,3.5307887226340138,1.05,2.8055555555555554,1.8049929075827942,6.373048602527708,6.691701032654094,6.149487380507773,762.4879630493142,2939.285782735088,0.1703120202422548,1.6361551298351409
2018-03-23 02:00:00,2.4,1.5,94.0,0.0,0.0,270.0,10.1,19.0,1008.9,0.0,4.0,2018,3,März,3,2.8055555555555554,-0.6000000000000001,3.5307887226340138,1.05,2.8055555555555554,1.8049929075827942,6.373048602527708,6.691701032654094,6.149487380507773,762.4879630493142,2939.285782735088,0.1703120202422548,1.6361551298351409
2018-03-23 03:00:00,2.0,0.8,92.0,0.0,0.0,280.0,9.4,15.0,1008.7,0.0,7.0,2018,3,März,3,2.611111111111111,-1.0,3.2860805933425477,1.05,2.611111111111111,1.839458004162525,6.044607249747089,6.346837612234443,5.776324408936949,837.5562813649104,2848.7093740518567,0.15749295343899733,1.5857357195894282
2018-03-23 04:00:00,1.8,1.2,96.0,0.0,0.0,270.0,4.7,10.0,1008.4,0.0,7.0,2018,3,März,3,1.3055555555555556,-1.2,1.6430402966712738,1.05,1.3055555555555556,2.172060025771745,3.568782149131822,3.7472212565884133,3.148824156222098,2080.9840493093925,2103.277427108789,0.07377040502186323,1.1707905954718996
2018-03-23 05:00:00,1.5,0.5,93.0,0.0,0.0,250.0,5.4,14.0,1008.1,0.0,7.0,2018,3,März,3,1.5,-1.5,1.88774842596274,1.05,1.5,2.1054402896945588,3.9745415928294383,4.17326867247091,3.5562117328099685,1733.843714323591,2235.198832396297,0.08588773906430319,1.2442247219743483
2018-03-23 06:00:00,1.6,0.0,89.0,0.0,0.0,230.0,4.7,9.0,1007.9,0.0,7.0,2018,3,März,3,1.3055555555555556,-1.4,1.6430402966712738,1.05,1.3055555555555556,2.172060025771745,3.568782149131822,3.7472212565884133,3.148824156222098,2080.9840493093925,2103.277427108789,0.07377040502186323,1.1707905954718996
2018-03-23 07:00:00,1.9,0.0,87.0,0.0,0.0,250.0,4.0,11.0,1008.0,0.0,7.0,2018,3,März,3,1.1111111111111112,-1.1,1.3983321673798075,1.05,1.1111111111111112,2.249443463829321,3.145469154174796,3.3027426118835357,2.7339625814970794,2572.186855981543,1959.831076227238,0.06182830848991141,1.0909411013432322
2018-03-23 08:00:00,2.1,0.0,86.0,0.0,0.0,230.0,4.3,10.0,1007.8,0.0,4.0,2018,3,März,3,1.1944444444444444,-0.8999999999999999,1.503207079933293,1.05,1.1944444444444444,2.2147408798469868,3.3292141708036813,3.4956748793438654,2.912752543589162,2339.0310057865495,2022.8987766866087,0.06692311463329732,1.1260477732563954
2018-03-23 09:00:00,2.6,0.8,88.0,0.0,0.0,170.0,5.0,11.0,1007.6,0.0,15.0,2018,3,März,3,1.3888888888888888,-0.3999999999999999,1.7479152092247592,1.05,1.3888888888888888,2.14236952865698,3.7446802829192136,3.9319142970651746,3.324270123612829,1918.4341839225317,2161.0783368880248,0.07894362055649028,1.2029655053088173
2018-03-23 10:00:00,2.7,0.8,87.0,0.0,0.0,150.0,6.8,12.0,1007.3,0.0,7.0,2018,3,März,3,1.8888888888888888,-0.2999999999999998,2.3771646845456726,1.05,1.8888888888888888,1.9948250595768937,4.74202768347291,4.979129067646555,4.352166306050878,1280.6579224438424,2472.720890048574,0.1105550308922836,1.37644151265169
2018-03-23 11:00:00,3.2,1.7,90.0,0.0,0.0,150.0,7.6,14.0,1006.9,0.0,4.0,2018,3,März,3,2.111111111111111,0.20000000000000018,2.656831118021634,0.92,2.111111111111111,1.9414541852085594,5.158115893475438,4.745466621997403,4.1180068148259075,1391.4281091205364,2405.281368251714,0.1031704877066582,1.3389012638641473
2018-03-23 12:00:00,3.8,2.0,88.0,0.0,0.0,150.0,7.9,14.0,1006.5,0.0,4.0,2018,3,März,3,2.1944444444444446,0.7999999999999998,2.76170603057512,0.92,2.1944444444444446,1.9228772864227772,5.310421797969706,4.88558805413213,4.258099394430432,1323.328518758036,2445.85245031217,0.1075762498895408,1.3614851801427506
2018-03-23 13:00:00,5.5,2.1,79.0,0.0,0.0,150.0,7.9,15.0,1005.7,5.0,4.0,2018,3,März,3,2.1944444444444446,2.5,2.76170603057512,0.92,2.1944444444444446,1.9228772864227772,5.310421797969706,4.88558805413213,4.258099394430432,1323.328518758036,2445.85245031217,0.1075762498895408,1.3614851801427506
2018-03-23 14:00:00,5.7,2.2,78.0,0.0,0.0,150.0,8.3,14.0,1005.2,2.0,4.0,2018,3,März,3,2.305555555555556,2.7,2.9015392473131008,0.92,2.305555555555556,1.8991765043432836,5.510535164926937,5.069692351732782,4.44365270221747,1241.3127056160429,2498.575120171976,0.11346758025331988,1.3908332847933493
2018-03-23 15:00:00,6.0,2.1,76.0,0.0,0.0,160.0,7.9,15.0,1004.8,15.0,4.0,2018,3,März,3,2.1944444444444446,3.0,2.76170603057512,0.92,2.1944444444444446,1.9228772864227772,5.310421797969706,4.88558805413213,4.258099394430432,1323.328518758036,2445.85245031217,0.1075762498895408,1.3614851801427506
2018-03-23 16:00:00,5.9,2.4,78.0,0.0,0.0,160.0,6.8,14.0,1004.4,0.0,4.0,2018,3,März,3,1.8888888888888888,2.9000000000000004,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-23 17:00:00,5.7,2.2,78.0,0.0,0.0,160.0,7.2,15.0,1004.3,0.0,4.0,2018,3,März,3,2.0,2.7,2.5169979012836534,0.92,2.0,1.9673979783907802,4.951936582599297,4.555781655991353,3.9299307475255905,1492.4988939844666,2349.712922652465,0.09731455006951656,1.3079690565033602
2018-03-23 18:00:00,5.6,2.4,80.0,0.0,0.0,160.0,6.5,14.0,1004.4,0.0,4.0,2018,3,März,3,1.8055555555555556,2.5999999999999996,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-23 19:00:00,5.0,2.0,81.0,0.0,0.0,140.0,7.6,14.0,1004.3,0.0,7.0,2018,3,März,3,2.111111111111111,2.0,2.656831118021634,0.92,2.111111111111111,1.9414541852085594,5.158115893475438,4.745466621997403,4.1180068148259075,1391.4281091205364,2405.281368251714,0.1031704877066582,1.3389012638641473
2018-03-23 20:00:00,4.8,2.0,82.0,0.0,0.0,150.0,6.5,14.0,1004.3,0.0,7.0,2018,3,März,3,1.8055555555555556,1.7999999999999998,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-23 21:00:00,4.6,2.3,85.0,0.0,0.0,160.0,8.6,19.0,1004.2,0.0,7.0,2018,3,März,3,2.388888888888889,1.5999999999999996,3.006414159866586,0.92,2.388888888888889,1.882138858237767,5.658488914241151,5.20580980110186,4.581920225271207,1185.55055664197,2537.1498500406205,0.11789789788315759,1.4123059304705101
2018-03-23 22:00:00,4.5,3.0,90.0,0.0,0.0,180.0,7.2,16.0,1004.2,0.0,7.0,2018,3,März,3,2.0,1.5,2.5169979012836534,0.92,2.0,1.9673979783907802,4.951936582599297,4.555781655991353,3.9299307475255905,1492.4988939844666,2349.712922652465,0.09731455006951656,1.3079690565033602
2018-03-23 23:00:00,4.1,3.2,94.0,0.1,0.0,160.0,5.4,12.0,1004.0,0.0,8.0,2018,3,März,3,1.5,1.0999999999999996,1.88774842596274,0.92,1.5,2.1054402896945588,3.9745415928294383,3.6565782654030836,3.0633728949675803,2168.660483631629,2074.5422752293784,0.07127652023249682,1.1547951565696164
2018-03-24 00:00:00,4.0,2.7,91.0,0.0,0.0,150.0,6.8,13.0,1003.9,0.0,4.0,2018,3,März,3,1.8888888888888888,1.0,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-24 01:00:00,4.0,2.5,90.0,0.0,0.0,160.0,6.8,14.0,1003.8,0.0,4.0,2018,3,März,3,1.8888888888888888,1.0,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-24 02:00:00,3.9,2.4,90.0,0.0,0.0,170.0,5.4,13.0,1003.7,0.0,7.0,2018,3,März,3,1.5,0.8999999999999999,1.88774842596274,0.92,1.5,2.1054402896945588,3.9745415928294383,3.6565782654030836,3.0633728949675803,2168.660483631629,2074.5422752293784,0.07127652023249682,1.1547951565696164
2018-03-24 03:00:00,3.9,2.3,89.0,0.0,0.0,160.0,4.7,10.0,1003.4,0.0,4.0,2018,3,März,3,1.3055555555555556,0.8999999999999999,1.6430402966712738,0.92,1.3055555555555556,2.172060025771745,3.568782149131822,3.2832795772012764,2.716036626757756,2597.693637479215,1953.3954320812377,0.06132198225581044,1.0873586963096276
2018-03-24 04:00:00,3.8,2.0,88.0,0.0,0.0,160.0,5.0,10.0,1003.5,0.0,4.0,2018,3,März,3,1.3888888888888888,0.7999999999999998,1.7479152092247592,0.92,1.3888888888888888,2.14236952865698,3.7446802829192136,3.445105860285677,2.865698561427561,2396.876213711586,2006.492817730298,0.06557447003993576,1.1169153867208965
2018-03-24 05:00:00,3.7,2.1,89.0,0.0,0.0,160.0,5.4,10.0,1003.5,0.0,4.0,2018,3,März,3,1.5,0.7000000000000002,1.88774842596274,0.92,1.5,2.1054402896945588,3.9745415928294383,3.6565782654030836,3.0633728949675803,2168.660483631629,2074.5422752293784,0.07127652023249682,1.1547951565696164
2018-03-24 06:00:00,3.9,2.1,88.0,0.0,0.0,170.0,6.5,12.0,1003.8,0.0,4.0,2018,3,März,3,1.8055555555555556,0.8999999999999999,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-24 07:00:00,4.2,2.1,86.0,0.0,0.0,170.0,6.8,14.0,1004.2,0.0,4.0,2018,3,März,3,1.8888888888888888,1.2000000000000002,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-24 08:00:00,4.6,2.3,85.0,0.0,0.0,170.0,6.5,12.0,1004.5,0.0,4.0,2018,3,März,3,1.8055555555555556,1.5999999999999996,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-24 09:00:00,5.3,2.6,83.0,0.0,0.0,160.0,6.5,11.0,1004.7,0.0,4.0,2018,3,März,3,1.8055555555555556,2.3,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-24 10:00:00,5.8,2.8,81.0,0.0,0.0,160.0,6.8,13.0,1005.0,0.0,4.0,2018,3,März,3,1.8888888888888888,2.8,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-24 11:00:00,6.7,3.1,78.0,0.0,0.0,150.0,6.5,11.0,1005.0,0.0,4.0,2018,3,März,3,1.8055555555555556,3.7,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-24 12:00:00,7.3,3.3,76.0,0.0,0.0,150.0,5.8,11.0,1005.0,0.0,4.0,2018,3,März,3,1.611111111111111,4.3,2.0275816427007207,0.92,1.611111111111111,2.071151185519942,4.19942812301807,3.8634738731766243,3.2590486589861505,1976.310131187897,2139.7733735197253,0.07701232114649488,1.1911060851358128
2018-03-24 13:00:00,7.7,3.7,76.0,0.0,0.0,150.0,7.6,13.0,1005.0,0.0,4.0,2018,3,März,3,2.111111111111111,4.7,2.656831118021634,0.92,2.111111111111111,1.9414541852085594,5.158115893475438,4.745466621997403,4.1180068148259075,1391.4281091205364,2405.281368251714,0.1031704877066582,1.3389012638641473
2018-03-24 14:00:00,7.9,3.6,74.0,0.0,0.0,160.0,7.2,13.0,1005.1,0.0,4.0,2018,3,März,3,2.0,4.9,2.5169979012836534,0.92,2.0,1.9673979783907802,4.951936582599297,4.555781655991353,3.9299307475255905,1492.4988939844666,2349.712922652465,0.09731455006951656,1.3079690565033602
2018-03-24 15:00:00,8.1,3.9,75.0,0.0,0.0,160.0,6.1,12.0,1005.2,0.0,4.0,2018,3,März,3,1.6944444444444442,5.1,2.132456555254206,0.85,1.6944444444444442,2.046952278941064,4.3650368055204085,3.710281284692347,3.1139478609033833,2116.042368775644,2091.597070893859,0.07275047412629707,1.1642887184337385
2018-03-24 16:00:00,8.2,4.0,75.0,0.0,0.0,150.0,5.8,10.0,1005.2,0.0,4.0,2018,3,März,3,1.611111111111111,5.199999999999999,2.0275816427007207,0.85,1.611111111111111,2.071151185519942,4.19942812301807,3.569513904565359,2.981702702200232,2258.368750155676,2046.7015861156697,0.06890917983688202,1.1392976208828507
2018-03-24 17:00:00,7.9,4.1,77.0,0.0,0.0,160.0,5.0,9.0,1005.4,0.0,4.0,2018,3,März,3,1.3888888888888888,4.9,1.7479152092247592,0.92,1.3888888888888888,2.14236952865698,3.7446802829192136,3.445105860285677,2.865698561427561,2396.876213711586,2006.492817730298,0.06557447003993576,1.1169153867208965
2018-03-24 18:00:00,7.4,4.5,82.0,0.0,0.0,140.0,4.7,9.0,1005.4,0.0,4.0,2018,3,März,3,1.3055555555555556,4.4,1.6430402966712738,0.92,1.3055555555555556,2.172060025771745,3.568782149131822,3.2832795772012764,2.716036626757756,2597.693637479215,1953.3954320812377,0.06132198225581044,1.0873586963096276
2018-03-24 19:00:00,6.9,4.4,84.0,0.0,0.0,150.0,3.2,8.0,1005.9,0.0,4.0,2018,3,März,3,0.888888888888889,3.9000000000000004,1.118665733903846,0.92,0.888888888888889,2.3565173990016626,2.636155265611377,2.425262844362467,1.9462448787898172,4282.477992738211,1653.5643405663338,0.04042904761581149,0.9204575459187018
2018-03-24 20:00:00,6.9,4.0,82.0,0.0,0.0,120.0,3.2,5.0,1006.2,0.0,4.0,2018,3,März,3,0.888888888888889,3.9000000000000004,1.118665733903846,0.92,0.888888888888889,2.3565173990016626,2.636155265611377,2.425262844362467,1.9462448787898172,4282.477992738211,1653.5643405663338,0.04042904761581149,0.9204575459187018
2018-03-24 21:00:00,6.3,4.0,85.0,0.0,0.0,140.0,2.9,5.0,1006.3,0.0,4.0,2018,3,März,3,0.8055555555555555,3.3,1.0137908213503604,0.92,0.8055555555555555,2.403753207129162,2.4369029381790357,2.241950703124713,1.787063508396515,4867.224562434386,1584.5003884970492,0.03633888860559801,0.882013057081111
2018-03-24 22:00:00,6.6,3.4,80.0,0.0,0.0,150.0,3.2,7.0,1006.4,0.0,4.0,2018,3,März,3,0.888888888888889,3.5999999999999996,1.118665733903846,0.92,0.888888888888889,2.3565173990016626,2.636155265611377,2.425262844362467,1.9462448787898172,4282.477992738211,1653.5643405663338,0.04042904761581149,0.9204575459187018
2018-03-24 23:00:00,6.5,2.9,78.0,0.0,0.0,160.0,4.0,6.0,1006.4,0.0,4.0,2018,3,März,3,1.1111111111111112,3.5,1.3983321673798075,0.92,1.1111111111111112,2.249443463829321,3.145469154174796,2.893831621840812,2.361639810408184,3203.8403914953037,1821.5000489500676,0.05148891422793256,1.0139390550555454
2018-03-25 00:00:00,6.2,2.5,77.0,0.0,0.0,150.0,4.3,9.0,1006.3,0.0,4.0,2018,3,März,3,1.1944444444444444,3.2,1.503207079933293,0.92,1.1944444444444444,2.2147408798469868,3.3292141708036813,3.062877037139387,2.514462035513288,2916.243204539561,1879.5111137573658,0.055686895993441544,1.0462309478103011
2018-03-25 01:00:00,6.3,2.2,75.0,0.0,0.0,160.0,4.3,9.0,1006.4,0.0,4.0,2018,3,März,3,1.1944444444444444,3.3,1.503207079933293,0.92,1.1944444444444444,2.2147408798469868,3.3292141708036813,3.062877037139387,2.514462035513288,2916.243204539561,1879.5111137573658,0.055686895993441544,1.0462309478103011
2018-03-25 02:00:00,6.1,2.0,75.0,0.0,0.0,160.0,5.0,9.0,1006.4,0.0,4.0,2018,3,März,3,1.3888888888888888,3.0999999999999996,1.7479152092247592,0.92,1.3888888888888888,2.14236952865698,3.7446802829192136,3.445105860285677,2.865698561427561,2396.876213711586,2006.492817730298,0.06557447003993576,1.1169153867208965
2018-03-25 03:00:00,5.8,2.1,77.0,0.0,0.0,170.0,4.7,8.0,1006.4,0.0,4.0,2018,3,März,3,1.3055555555555556,2.8,1.6430402966712738,0.92,1.3055555555555556,2.172060025771745,3.568782149131822,3.2832795772012764,2.716036626757756,2597.693637479215,1953.3954320812377,0.06132198225581044,1.0873586963096276
2018-03-25 04:00:00,5.6,2.1,78.0,0.0,0.0,170.0,4.0,6.0,1006.6,0.0,4.0,2018,3,März,3,1.1111111111111112,2.5999999999999996,1.3983321673798075,0.92,1.1111111111111112,2.249443463829321,3.145469154174796,2.893831621840812,2.361639810408184,3203.8403914953037,1821.5000489500676,0.05148891422793256,1.0139390550555454
2018-03-25 05:00:00,5.4,2.0,79.0,0.0,0.0,190.0,4.0,7.0,1006.7,0.0,4.0,2018,3,März,3,1.1111111111111112,2.4000000000000004,1.3983321673798075,0.92,1.1111111111111112,2.249443463829321,3.145469154174796,2.893831621840812,2.361639810408184,3203.8403914953037,1821.5000489500676,0.05148891422793256,1.0139390550555454
2018-03-25 06:00:00,5.4,2.0,79.0,0.0,0.0,180.0,3.6,7.0,1006.9,0.0,4.0,2018,3,März,3,1.0,2.4000000000000004,1.2584989506418267,0.92,1.0,2.3,2.894547586476201,2.6629837795581053,2.1554715103907713,3674.3280950127933,1740.1773041621889,0.04593296878369451,0.9686707021656984
2018-03-25 07:00:00,5.8,1.9,76.0,0.0,0.0,230.0,3.6,8.0,1007.5,0.0,4.0,2018,3,März,3,1.0,2.8,1.2584989506418267,0.92,1.0,2.3,2.894547586476201,2.6629837795581053,2.1554715103907713,3674.3280950127933,1740.1773041621889,0.04593296878369451,0.9686707021656984
2018-03-25 08:00:00,5.9,1.8,75.0,0.0,0.0,180.0,6.5,12.0,1007.8,0.0,4.0,2018,3,März,3,1.8055555555555556,2.9000000000000004,2.2722897719921873,0.92,1.8055555555555556,2.0164757975602017,4.582017330265835,4.215455943844568,3.5970622395771406,1704.391797265282,2248.0001345443548,0.08712275451824618,1.2513505742140798
2018-03-25 09:00:00,6.7,1.8,71.0,0.0,0.0,220.0,6.1,13.0,1008.2,0.0,4.0,2018,3,März,3,1.6944444444444442,3.7,2.132456555254206,0.92,1.6944444444444442,2.046952278941064,4.3650368055204085,4.015833861078776,3.404575043401191,1850.9598445114316,2187.0253264084213,0.08133459274635539,1.2174089120224272
2018-03-25 10:00:00,7.1,2.2,71.0,0.0,0.0,220.0,6.1,13.0,1008.6,0.0,4.0,2018,3,März,3,1.6944444444444442,4.1,2.132456555254206,0.92,1.6944444444444442,2.046952278941064,4.3650368055204085,4.015833861078776,3.404575043401191,1850.9598445114316,2187.0253264084213,0.08133459274635539,1.2174089120224272
2018-03-25 11:00:00,7.5,2.0,68.0,0.0,0.0,210.0,6.1,10.0,1008.8,0.0,4.0,2018,3,März,3,1.6944444444444442,4.5,2.132456555254206,0.92,1.6944444444444442,2.046952278941064,4.3650368055204085,4.015833861078776,3.404575043401191,1850.9598445114316,2187.0253264084213,0.08133459274635539,1.2174089120224272
2018-03-25 12:00:00,7.7,2.0,67.0,0.0,0.0,240.0,7.6,16.0,1009.0,0.0,4.0,2018,3,März,3,2.111111111111111,4.7,2.656831118021634,0.92,2.111111111111111,1.9414541852085594,5.158115893475438,4.745466621997403,4.1180068148259075,1391.4281091205364,2405.281368251714,0.1031704877066582,1.3389012638641473
2018-03-25 13:00:00,7.8,2.7,70.0,0.0,0.0,260.0,8.6,17.0,1009.1,0.0,4.0,2018,3,März,3,2.388888888888889,4.8,3.006414159866586,0.92,2.388888888888889,1.882138858237767,5.658488914241151,5.20580980110186,4.581920225271207,1185.55055664197,2537.1498500406205,0.11789789788315759,1.4123059304705101
2018-03-25 14:00:00,8.2,3.1,70.0,0.0,0.0,260.0,9.7,17.0,1008.9,0.0,4.0,2018,3,März,3,2.694444444444444,5.199999999999999,3.3909555058960326,0.85,2.694444444444444,1.8243831532916714,6.186402098518359,5.258441783740605,4.6356281518469356,1165.0068437242064,2551.9763921588783,0.1196278773700766,1.4205591337102208
2018-03-25 15:00:00,8.1,2.8,69.0,0.0,0.0,260.0,7.9,13.0,1008.8,0.0,4.0,2018,3,März,3,2.1944444444444446,5.1,2.76170603057512,0.85,2.1944444444444446,1.9228772864227772,5.310421797969706,4.51385852827425,3.888608172637144,1516.3522051428845,2337.3268549517024,0.09603717755154365,1.3010743447587165
2018-03-25 16:00:00,7.9,2.8,70.0,0.0,0.0,260.0,7.9,14.0,1008.8,0.0,4.0,2018,3,März,3,2.1944444444444446,4.9,2.76170603057512,0.92,2.1944444444444446,1.9228772864227772,5.310421797969706,4.88558805413213,4.258099394430432,1323.328518758036,2445.85245031217,0.1075762498895408,1.3614851801427506
2018-03-25 17:00:00,7.5,2.6,71.0,0.0,0.0,260.0,6.8,13.0,1009.0,0.0,4.0,2018,3,März,3,1.8888888888888888,4.5,2.3771646845456726,0.92,1.8888888888888888,1.9948250595768937,4.74202768347291,4.362665468795077,3.740321710168484,1607.4146676765604,2292.328403858286,0.09148141108136168,1.2760259309489441
2018-03-25 18:00:00,6.9,3.3,78.0,0.0,0.0,270.0,6.1,10.0,1009.3,0.0,4.0,2018,3,März,3,1.6944444444444442,3.9000000000000004,2.132456555254206,0.92,1.6944444444444442,2.046952278941064,4.3650368055204085,4.015833861078776,3.404575043401191,1850.9598445114316,2187.0253264084213,0.08133459274635539,1.2174089120224272
2018-03-25 19:00:00,6.6,3.9,83.0,0.0,0.0,270.0,7.2,12.0,1009.8,0.0,4.0,2018,3,März,3,2.0,3.5999999999999996,2.5169979012836534,0.92,2.0,1.9673979783907802,4.951936582599297,4.555781655991353,3.9299307475255905,1492.4988939844666,2349.712922652465,0.09731455006951656,1.3079690565033602
2018-03-25 20:00:00,5.8,4.1,89.0,0.0,0.0,290.0,8.6,13.0,1010.0,0.0,4.0,2018,3,März,3,2.388888888888889,2.8,3.006414159866586,0.92,2.388888888888889,1.882138858237767,5.658488914241151,5.20580980110186,4.581920225271207,1185.55055664197,2537.1498500406205,0.11789789788315759,1.4123059304705101
2018-03-25 21:00:00,5.9,4.2,89.0,0.0,0.0,290.0,10.1,14.0,1010.1,0.0,4.0,2018,3,März,3,2.8055555555555554,2.9000000000000004,3.5307887226340138,0.92,2.8055555555555554,1.8049929075827942,6.373048602527708,5.863204714325492,5.26243649081294,963.1879985905449,2719.0412140859626,0.14017812345520175,1.5135558633976072
2018-03-25 22:00:00,5.5,4.1,91.0,0.0,0.0,270.0,9.4,16.0,1010.3,0.0,4.0,2018,3,März,3,2.611111111111111,2.5,3.2860805933425477,0.92,2.611111111111111,1.839458004162525,6.044607249747089,5.561038669767322,4.947039543585803,1056.7525178423668,2636.3013230796437,0.12975627953051994,1.4674986552461708
2018-03-25 23:00:00,4.8,4.2,96.0,0.0,0.0,290.0,13.0,21.0,1010.6,0.0,4.0,2018,3,März,3,3.611111111111111,1.7999999999999998,4.544579543984375,0.92,3.611111111111111,1.6838737759509823,7.652498316838562,7.040298451491477,6.532296926996877,696.4540814788655,3029.3908923497074,0.18366612111650574,1.6863121911819063
2018-03-26 00:00:00,3.9,3.3,96.0,0.0,0.0,300.0,14.0,22.0,1010.8,0.0,4.0,2018,3,März,3,3.888888888888889,0.8999999999999999,4.894162585829326,0.92,3.888888888888889,1.6483135629875885,8.067114569688886,7.421745404113776,6.9575529591654695,633.587474337282,3126.443733132592,0.19873177350595458,1.7403367110991994
2018-03-26 01:00:00,3.6,2.9,95.0,0.0,0.0,300.0,11.9,19.0,1010.7,0.0,4.0,2018,3,März,3,3.3055555555555554,0.6000000000000001,4.160038197954927,0.92,3.3055555555555554,1.726297180344381,7.181462211254511,6.60694523435415,6.05726247415381,779.9679810816245,2917.162037021062,0.16712528024835224,1.6238399339961413
